"price","commodity","location","date"
NA,"Beans","Mombasa",2000-05-05
NA,"Beans","Mombasa",2000-06-06
NA,"Beans","Mombasa",2000-07-07
NA,"Beans","Mombasa",2000-08-08
NA,"Beans","Mombasa",2000-09-09
NA,"Beans","Mombasa",2000-10-10
NA,"Beans","Mombasa",2000-11-11
NA,"Beans","Mombasa",2000-12-12
"2450.00","Beans","Mombasa",2001-01-01
"2805.00","Beans","Mombasa",2001-02-02
"2928.00","Beans","Mombasa",2001-03-03
"3108.00","Beans","Mombasa",2001-04-04
"2890.00","Beans","Mombasa",2001-05-05
"2584.00","Beans","Mombasa",2001-06-06
"2169.00","Beans","Mombasa",2001-07-07
"2150.00","Beans","Mombasa",2001-08-08
"2285.00","Beans","Mombasa",2001-09-09
"2319.00","Beans","Mombasa",2001-10-10
"2330.00","Beans","Mombasa",2001-11-11
"2417.00","Beans","Mombasa",2001-12-12
"2025.00","Beans","Mombasa",2002-01-01
"2041.00","Beans","Mombasa",2002-02-02
"2120.00","Beans","Mombasa",2002-03-03
"2154.00","Beans","Mombasa",2002-04-04
"2335.00","Beans","Mombasa",2002-05-05
"2027.00","Beans","Mombasa",2002-06-06
"1970.00","Beans","Mombasa",2002-07-07
"2136.00","Beans","Mombasa",2002-08-08
"2200.00","Beans","Mombasa",2002-09-09
"2280.00","Beans","Mombasa",2002-10-10
"2400.00","Beans","Mombasa",2002-11-11
"2133.00","Beans","Mombasa",2002-12-12
"2400.00","Beans","Mombasa",2003-01-01
"2190.00","Beans","Mombasa",2003-02-02
"2150.00","Beans","Mombasa",2003-03-03
"2467.00","Beans","Mombasa",2003-04-04
"2986.00","Beans","Mombasa",2003-05-05
"2702.00","Beans","Mombasa",2003-06-06
"2100.00","Beans","Mombasa",2003-07-07
"1947.00","Beans","Mombasa",2003-08-08
"2066.00","Beans","Mombasa",2003-09-09
"2140.00","Beans","Mombasa",2003-10-10
"2323.00","Beans","Mombasa",2003-11-11
"2106.00","Beans","Mombasa",2003-12-12
NA,"Beans","Mombasa",2004-01-01
NA,"Beans","Mombasa",2004-02-02
NA,"Beans","Mombasa",2004-03-03
NA,"Beans","Mombasa",2004-04-04
NA,"Beans","Mombasa",2004-05-05
NA,"Beans","Mombasa",2004-06-06
NA,"Beans","Mombasa",2004-07-07
NA,"Beans","Mombasa",2004-08-08
NA,"Beans","Mombasa",2004-09-09
NA,"Beans","Mombasa",2004-10-10
NA,"Beans","Mombasa",2004-11-11
NA,"Beans","Mombasa",2004-12-12
"2844.00","Beans","Mombasa",2005-01-01
"2908.00","Beans","Mombasa",2005-02-02
"3493.00","Beans","Mombasa",2005-03-03
"3620.00","Beans","Mombasa",2005-04-04
"3489.00","Beans","Mombasa",2005-05-05
"2850.00","Beans","Mombasa",2005-06-06
"2538.00","Beans","Mombasa",2005-07-07
"2543.00","Beans","Mombasa",2005-08-08
"2511.00","Beans","Mombasa",2005-09-09
"2500.00","Beans","Mombasa",2005-10-10
"2608.00","Beans","Mombasa",2005-11-11
"2700.00","Beans","Mombasa",2005-12-12
"3246.00","Beans","Mombasa",2006-01-01
"3400.00","Beans","Mombasa",2006-02-02
"3959.00","Beans","Mombasa",2006-03-03
"3995.00","Beans","Mombasa",2006-04-04
"3979.00","Beans","Mombasa",2006-05-05
"2706.00","Beans","Mombasa",2006-06-06
"2750.00","Beans","Mombasa",2006-07-07
"2799.00","Beans","Mombasa",2006-08-08
"3044.00","Beans","Mombasa",2006-09-09
"3024.00","Beans","Mombasa",2006-10-10
"2774.00","Beans","Mombasa",2006-11-11
"2759.00","Beans","Mombasa",2006-12-12
"3000.00","Beans","Mombasa",2007-01-01
"3053.00","Beans","Mombasa",2007-02-02
"3072.00","Beans","Mombasa",2007-03-03
"3050.00","Beans","Mombasa",2007-04-04
"3195.00","Beans","Mombasa",2007-05-05
"3194.00","Beans","Mombasa",2007-06-06
"3311.00","Beans","Mombasa",2007-07-07
"3371.74","Beans","Mombasa",2007-08-08
"3517.50","Beans","Mombasa",2007-09-09
"3272.73","Beans","Mombasa",2007-10-10
"3450.00","Beans","Mombasa",2007-11-11
"3488.89","Beans","Mombasa",2007-12-12
"4373.68","Beans","Mombasa",2008-01-01
"4600.00","Beans","Mombasa",2008-02-02
"4800.00","Beans","Mombasa",2008-03-03
"4713.64","Beans","Mombasa",2008-04-04
"4592.86","Beans","Mombasa",2008-05-05
"4123.96","Beans","Mombasa",2008-06-06
"4938.10","Beans","Mombasa",2008-07-07
"5239.47","Beans","Mombasa",2008-08-08
"5547.50","Beans","Mombasa",2008-09-09
"5476.67","Beans","Mombasa",2008-10-10
"4525.00","Beans","Mombasa",2008-11-11
"4402.50","Beans","Mombasa",2008-12-12
"4045.00","Beans","Mombasa",2009-01-01
"4512.50","Beans","Mombasa",2009-02-02
"4537.50","Beans","Mombasa",2009-03-03
"5013.75","Beans","Mombasa",2009-04-04
"5085.00","Beans","Mombasa",2009-05-05
"4440.00","Beans","Mombasa",2009-06-06
"4488.00","Beans","Mombasa",2009-07-07
"4948.75","Beans","Mombasa",2009-08-08
"5143.75","Beans","Mombasa",2009-09-09
"5222.50","Beans","Mombasa",2009-10-10
"5192.50","Beans","Mombasa",2009-11-11
"4413.00","Beans","Mombasa",2009-12-12
"4400.00","Beans","Mombasa",2010-01-01
"4367.50","Beans","Mombasa",2010-02-02
"4531.33","Beans","Mombasa",2010-03-03
"4538.40","Beans","Mombasa",2010-04-04
"4741.25","Beans","Mombasa",2010-05-05
"4172.00","Beans","Mombasa",2010-06-06
"4227.00","Beans","Mombasa",2010-07-07
"4347.00","Beans","Mombasa",2010-08-08
"4324.00","Beans","Mombasa",2010-09-09
"4533.00","Beans","Mombasa",2010-10-10
"4310.00","Beans","Mombasa",2010-11-11
"3816.00","Beans","Mombasa",2010-12-12
"4229.00","Beans","Mombasa",2011-01-01
"4482.00","Beans","Mombasa",2011-02-02
"5365.00","Beans","Mombasa",2011-03-03
"6373.00","Beans","Mombasa",2011-04-04
"6173.00","Beans","Mombasa",2011-05-05
"5500.00","Beans","Mombasa",2011-06-06
"5170.00","Beans","Mombasa",2011-07-07
"5733.00","Beans","Mombasa",2011-08-08
"6344.00","Beans","Mombasa",2011-09-09
"5275.00","Beans","Mombasa",2011-10-10
"6520.00","Beans","Mombasa",2011-11-11
"4751.00","Beans","Mombasa",2011-12-12
"5470.00","Beans","Mombasa",2012-01-01
"5170.00","Beans","Mombasa",2012-02-02
"5905.00","Beans","Mombasa",2012-03-03
"6165.00","Beans","Mombasa",2012-04-04
"6350.00","Beans","Mombasa",2012-05-05
"6820.00","Beans","Mombasa",2012-06-06
"5289.00","Beans","Mombasa",2012-07-07
"5208.00","Beans","Mombasa",2012-08-08
"5369.00","Beans","Mombasa",2012-09-09
NA,"White Maize","Mandera",2000-01-01
NA,"White Maize","Mandera",2000-02-02
NA,"White Maize","Mandera",2000-03-03
NA,"White Maize","Mandera",2000-04-04
NA,"White Maize","Mandera",2000-05-05
NA,"White Maize","Mandera",2000-06-06
NA,"White Maize","Mandera",2000-07-07
NA,"White Maize","Mandera",2000-08-08
NA,"White Maize","Mandera",2000-09-09
NA,"White Maize","Mandera",2000-10-10
NA,"White Maize","Mandera",2000-11-11
NA,"White Maize","Mandera",2000-12-12
"9.99","White Maize","Mandera",2001-01-01
"11.09","White Maize","Mandera",2001-02-02
"11.54","White Maize","Mandera",2001-03-03
"10.38","White Maize","Mandera",2001-04-04
"10.68","White Maize","Mandera",2001-05-05
"11.65","White Maize","Mandera",2001-06-06
"10.17","White Maize","Mandera",2001-07-07
"10.99","White Maize","Mandera",2001-08-08
"8.81","White Maize","Mandera",2001-09-09
"8.81","White Maize","Mandera",2001-10-10
"8.63","White Maize","Mandera",2001-11-11
NA,"White Maize","Mandera",2001-12-12
"11.74","White Maize","Mandera",2002-01-01
"13.75","White Maize","Mandera",2002-02-02
"11.91","White Maize","Mandera",2002-03-03
"11.13","White Maize","Mandera",2002-04-04
"11.93","White Maize","Mandera",2002-05-05
"12.95","White Maize","Mandera",2002-06-06
"11.31","White Maize","Mandera",2002-07-07
"12.05","White Maize","Mandera",2002-08-08
"11.59","White Maize","Mandera",2002-09-09
"10.87","White Maize","Mandera",2002-10-10
"10.09","White Maize","Mandera",2002-11-11
"9.21","White Maize","Mandera",2002-12-12
"12.89","White Maize","Mandera",2003-01-01
"13.62","White Maize","Mandera",2003-02-02
"13.57","White Maize","Mandera",2003-03-03
"12.93","White Maize","Mandera",2003-04-04
"13.41","White Maize","Mandera",2003-05-05
"14.25","White Maize","Mandera",2003-06-06
"13.96","White Maize","Mandera",2003-07-07
"12.75","White Maize","Mandera",2003-08-08
"12.47","White Maize","Mandera",2003-09-09
"11.85","White Maize","Mandera",2003-10-10
"12.53","White Maize","Mandera",2003-11-11
"12.43","White Maize","Mandera",2003-12-12
"16.15","White Maize","Mandera",2004-01-01
"16.15","White Maize","Mandera",2004-02-02
"15.90","White Maize","Mandera",2004-03-03
"15.89","White Maize","Mandera",2004-04-04
"16.17","White Maize","Mandera",2004-05-05
"16.01","White Maize","Mandera",2004-06-06
"16.34","White Maize","Mandera",2004-07-07
"15.93","White Maize","Mandera",2004-08-08
"16.26","White Maize","Mandera",2004-09-09
"15.73","White Maize","Mandera",2004-10-10
"16.39","White Maize","Mandera",2004-11-11
"15.65","White Maize","Mandera",2004-12-12
"20.00","White Maize","Mandera",2005-01-01
"20.00","White Maize","Mandera",2005-02-02
"19.00","White Maize","Mandera",2005-03-03
"23.00","White Maize","Mandera",2005-04-04
"21.00","White Maize","Mandera",2005-05-05
"21.00","White Maize","Mandera",2005-06-06
"24.00","White Maize","Mandera",2005-07-07
"19.00","White Maize","Mandera",2005-08-08
"24.00","White Maize","Mandera",2005-09-09
"24.00","White Maize","Mandera",2005-10-10
"23.00","White Maize","Mandera",2005-11-11
"25.00","White Maize","Mandera",2005-12-12
"30.00","White Maize","Mandera",2006-01-01
"29.00","White Maize","Mandera",2006-02-02
"27.00","White Maize","Mandera",2006-03-03
"28.00","White Maize","Mandera",2006-04-04
"25.00","White Maize","Mandera",2006-05-05
"22.00","White Maize","Mandera",2006-06-06
"23.00","White Maize","Mandera",2006-07-07
"23.00","White Maize","Mandera",2006-08-08
"22.00","White Maize","Mandera",2006-09-09
"23.00","White Maize","Mandera",2006-10-10
"31.00","White Maize","Mandera",2006-11-11
"28.00","White Maize","Mandera",2006-12-12
"20.00","White Maize","Mandera",2007-01-01
"23.00","White Maize","Mandera",2007-02-02
"22.00","White Maize","Mandera",2007-03-03
"26.00","White Maize","Mandera",2007-04-04
"33.00","White Maize","Mandera",2007-05-05
"29.00","White Maize","Mandera",2007-06-06
"25.00","White Maize","Mandera",2007-07-07
"30.00","White Maize","Mandera",2007-08-08
"29.00","White Maize","Mandera",2007-09-09
"31.00","White Maize","Mandera",2007-10-10
"26.00","White Maize","Mandera",2007-11-11
"31.00","White Maize","Mandera",2007-12-12
"31.00","White Maize","Mandera",2008-01-01
"29.00","White Maize","Mandera",2008-02-02
"33.00","White Maize","Mandera",2008-03-03
"31.00","White Maize","Mandera",2008-04-04
"34.00","White Maize","Mandera",2008-05-05
"31.00","White Maize","Mandera",2008-06-06
"32.00","White Maize","Mandera",2008-07-07
"34.00","White Maize","Mandera",2008-08-08
"34.00","White Maize","Mandera",2008-09-09
"35.00","White Maize","Mandera",2008-10-10
"36.00","White Maize","Mandera",2008-11-11
"37.00","White Maize","Mandera",2008-12-12
"37.00","White Maize","Mandera",2009-01-01
"35.00","White Maize","Mandera",2009-02-02
"37.00","White Maize","Mandera",2009-03-03
"39.00","White Maize","Mandera",2009-04-04
"40.00","White Maize","Mandera",2009-05-05
"43.00","White Maize","Mandera",2009-06-06
"44.00","White Maize","Mandera",2009-07-07
"44.00","White Maize","Mandera",2009-08-08
"40.00","White Maize","Mandera",2009-09-09
"41.00","White Maize","Mandera",2009-10-10
"39.00","White Maize","Mandera",2009-11-11
"36.00","White Maize","Mandera",2009-12-12
"36.00","White Maize","Mandera",2010-01-01
"39.00","White Maize","Mandera",2010-02-02
"34.00","White Maize","Mandera",2010-03-03
"33.00","White Maize","Mandera",2010-04-04
"36.00","White Maize","Mandera",2010-05-05
"39.00","White Maize","Mandera",2010-06-06
"41.00","White Maize","Mandera",2010-07-07
"44.00","White Maize","Mandera",2010-08-08
"45.00","White Maize","Mandera",2010-09-09
"45.00","White Maize","Mandera",2010-10-10
"47.00","White Maize","Mandera",2010-11-11
"49.00","White Maize","Mandera",2010-12-12
"44.00","White Maize","Mandera",2011-01-01
"51.00","White Maize","Mandera",2011-02-02
"52.00","White Maize","Mandera",2011-03-03
"54.00","White Maize","Mandera",2011-04-04
"57.00","White Maize","Mandera",2011-05-05
"59.00","White Maize","Mandera",2011-06-06
"63.00","White Maize","Mandera",2011-07-07
"63.00","White Maize","Mandera",2011-08-08
"65.00","White Maize","Mandera",2011-09-09
"67.00","White Maize","Mandera",2011-10-10
"71.00","White Maize","Mandera",2011-11-11
"74.00","White Maize","Mandera",2011-12-12
"76.00","White Maize","Mandera",2012-01-01
"76.00","White Maize","Mandera",2012-02-02
"78.00","White Maize","Mandera",2012-03-03
"78.00","White Maize","Mandera",2012-04-04
"79.00","White Maize","Mandera",2012-05-05
"79.00","White Maize","Mandera",2012-06-06
"80.00","White Maize","Mandera",2012-07-07
"80.00","White Maize","Mandera",2012-08-08
"80.00","White Maize","Mandera",2012-09-09
NA,"Goat","Mandera",2000-01-01
NA,"Goat","Mandera",2000-02-02
NA,"Goat","Mandera",2000-03-03
NA,"Goat","Mandera",2000-04-04
NA,"Goat","Mandera",2000-05-05
NA,"Goat","Mandera",2000-06-06
NA,"Goat","Mandera",2000-07-07
NA,"Goat","Mandera",2000-08-08
NA,"Goat","Mandera",2000-09-09
NA,"Goat","Mandera",2000-10-10
NA,"Goat","Mandera",2000-11-11
NA,"Goat","Mandera",2000-12-12
"427.00","Goat","Mandera",2001-01-01
"375.00","Goat","Mandera",2001-02-02
"403.00","Goat","Mandera",2001-03-03
"367.00","Goat","Mandera",2001-04-04
"373.00","Goat","Mandera",2001-05-05
"437.00","Goat","Mandera",2001-06-06
"427.00","Goat","Mandera",2001-07-07
"395.00","Goat","Mandera",2001-08-08
"396.00","Goat","Mandera",2001-09-09
"395.00","Goat","Mandera",2001-10-10
"384.00","Goat","Mandera",2001-11-11
"356.00","Goat","Mandera",2001-12-12
"469.00","Goat","Mandera",2002-01-01
"416.00","Goat","Mandera",2002-02-02
"458.00","Goat","Mandera",2002-03-03
"411.00","Goat","Mandera",2002-04-04
"453.00","Goat","Mandera",2002-05-05
"467.00","Goat","Mandera",2002-06-06
"482.00","Goat","Mandera",2002-07-07
"422.00","Goat","Mandera",2002-08-08
"443.00","Goat","Mandera",2002-09-09
"445.00","Goat","Mandera",2002-10-10
"423.00","Goat","Mandera",2002-11-11
"387.00","Goat","Mandera",2002-12-12
"557.00","Goat","Mandera",2003-01-01
"488.00","Goat","Mandera",2003-02-02
"534.00","Goat","Mandera",2003-03-03
"486.00","Goat","Mandera",2003-04-04
"564.00","Goat","Mandera",2003-05-05
"585.00","Goat","Mandera",2003-06-06
"589.00","Goat","Mandera",2003-07-07
"597.00","Goat","Mandera",2003-08-08
"624.00","Goat","Mandera",2003-09-09
"587.00","Goat","Mandera",2003-10-10
"553.00","Goat","Mandera",2003-11-11
"524.00","Goat","Mandera",2003-12-12
"582.00","Goat","Mandera",2004-01-01
"552.00","Goat","Mandera",2004-02-02
"506.00","Goat","Mandera",2004-03-03
"531.00","Goat","Mandera",2004-04-04
"642.00","Goat","Mandera",2004-05-05
"664.00","Goat","Mandera",2004-06-06
"715.00","Goat","Mandera",2004-07-07
"677.00","Goat","Mandera",2004-08-08
"677.00","Goat","Mandera",2004-09-09
"647.00","Goat","Mandera",2004-10-10
"660.00","Goat","Mandera",2004-11-11
"581.00","Goat","Mandera",2004-12-12
"789.00","Goat","Mandera",2005-01-01
"863.00","Goat","Mandera",2005-02-02
NA,"Goat","Mandera",2005-03-03
"884.00","Goat","Mandera",2005-04-04
"825.00","Goat","Mandera",2005-05-05
"870.00","Goat","Mandera",2005-06-06
"931.00","Goat","Mandera",2005-07-07
"928.00","Goat","Mandera",2005-08-08
"1003.00","Goat","Mandera",2005-09-09
"838.00","Goat","Mandera",2005-10-10
"876.00","Goat","Mandera",2005-11-11
"736.00","Goat","Mandera",2005-12-12
"723.00","Goat","Mandera",2006-01-01
"556.00","Goat","Mandera",2006-02-02
"432.00","Goat","Mandera",2006-03-03
"645.00","Goat","Mandera",2006-04-04
"878.00","Goat","Mandera",2006-05-05
"887.00","Goat","Mandera",2006-06-06
"831.00","Goat","Mandera",2006-07-07
"1015.00","Goat","Mandera",2006-08-08
"1094.00","Goat","Mandera",2006-09-09
"994.00","Goat","Mandera",2006-10-10
"1412.00","Goat","Mandera",2006-11-11
"1367.00","Goat","Mandera",2006-12-12
"1282.00","Goat","Mandera",2007-01-01
"1214.00","Goat","Mandera",2007-02-02
"1400.00","Goat","Mandera",2007-03-03
"1172.00","Goat","Mandera",2007-04-04
"1310.00","Goat","Mandera",2007-05-05
"1340.00","Goat","Mandera",2007-06-06
"1250.00","Goat","Mandera",2007-07-07
"1382.00","Goat","Mandera",2007-08-08
"1380.00","Goat","Mandera",2007-09-09
"1310.00","Goat","Mandera",2007-10-10
"1400.00","Goat","Mandera",2007-11-11
"1420.00","Goat","Mandera",2007-12-12
"1405.00","Goat","Mandera",2008-01-01
"1395.00","Goat","Mandera",2008-02-02
"1366.00","Goat","Mandera",2008-03-03
"1381.00","Goat","Mandera",2008-04-04
"1343.00","Goat","Mandera",2008-05-05
"1324.00","Goat","Mandera",2008-06-06
"1266.00","Goat","Mandera",2008-07-07
"1196.00","Goat","Mandera",2008-08-08
"1079.00","Goat","Mandera",2008-09-09
"1330.00","Goat","Mandera",2008-10-10
"1346.00","Goat","Mandera",2008-11-11
"1375.00","Goat","Mandera",2008-12-12
"1354.00","Goat","Mandera",2009-01-01
"1303.00","Goat","Mandera",2009-02-02
"1296.00","Goat","Mandera",2009-03-03
"1282.00","Goat","Mandera",2009-04-04
"1370.00","Goat","Mandera",2009-05-05
"1228.00","Goat","Mandera",2009-06-06
"1134.00","Goat","Mandera",2009-07-07
"1125.00","Goat","Mandera",2009-08-08
"1117.00","Goat","Mandera",2009-09-09
"982.00","Goat","Mandera",2009-10-10
"1365.00","Goat","Mandera",2009-11-11
"1379.00","Goat","Mandera",2009-12-12
"1390.00","Goat","Mandera",2010-01-01
"1337.00","Goat","Mandera",2010-02-02
"1427.00","Goat","Mandera",2010-03-03
"1435.00","Goat","Mandera",2010-04-04
"1495.00","Goat","Mandera",2010-05-05
"1520.00","Goat","Mandera",2010-06-06
"1713.00","Goat","Mandera",2010-07-07
"1812.00","Goat","Mandera",2010-08-08
"2098.00","Goat","Mandera",2010-09-09
"2113.00","Goat","Mandera",2010-10-10
"2175.00","Goat","Mandera",2010-11-11
"1933.00","Goat","Mandera",2010-12-12
"1683.00","Goat","Mandera",2011-01-01
"1586.00","Goat","Mandera",2011-02-02
"1510.00","Goat","Mandera",2011-03-03
"1484.00","Goat","Mandera",2011-04-04
"1469.00","Goat","Mandera",2011-05-05
"1388.00","Goat","Mandera",2011-06-06
"1237.00","Goat","Mandera",2011-07-07
"1219.00","Goat","Mandera",2011-08-08
"1177.00","Goat","Mandera",2011-09-09
"1751.00","Goat","Mandera",2011-10-10
"2155.00","Goat","Mandera",2011-11-11
"2611.00","Goat","Mandera",2011-12-12
"2744.00","Goat","Mandera",2012-01-01
"2854.00","Goat","Mandera",2012-02-02
"3011.00","Goat","Mandera",2012-03-03
"3122.00","Goat","Mandera",2012-04-04
"3350.00","Goat","Mandera",2012-05-05
"3465.00","Goat","Mandera",2012-06-06
"3801.00","Goat","Mandera",2012-07-07
"4137.00","Goat","Mandera",2012-08-08
"4664.00","Goat","Mandera",2012-09-09
NA,"Cattle","Mandera",2000-01-01
NA,"Cattle","Mandera",2000-02-02
NA,"Cattle","Mandera",2000-03-03
NA,"Cattle","Mandera",2000-04-04
NA,"Cattle","Mandera",2000-05-05
NA,"Cattle","Mandera",2000-06-06
NA,"Cattle","Mandera",2000-07-07
NA,"Cattle","Mandera",2000-08-08
NA,"Cattle","Mandera",2000-09-09
NA,"Cattle","Mandera",2000-10-10
NA,"Cattle","Mandera",2000-11-11
NA,"Cattle","Mandera",2000-12-12
"3112.00","Cattle","Mandera",2001-01-01
"3315.00","Cattle","Mandera",2001-02-02
"3263.00","Cattle","Mandera",2001-03-03
"3090.00","Cattle","Mandera",2001-04-04
"3456.00","Cattle","Mandera",2001-05-05
"3311.00","Cattle","Mandera",2001-06-06
"3903.00","Cattle","Mandera",2001-07-07
"3193.00","Cattle","Mandera",2001-08-08
"3316.00","Cattle","Mandera",2001-09-09
"3196.00","Cattle","Mandera",2001-10-10
"3079.00","Cattle","Mandera",2001-11-11
"2927.00","Cattle","Mandera",2001-12-12
"3687.00","Cattle","Mandera",2002-01-01
"3905.00","Cattle","Mandera",2002-02-02
"3966.00","Cattle","Mandera",2002-03-03
"3898.00","Cattle","Mandera",2002-04-04
"4069.00","Cattle","Mandera",2002-05-05
"4087.00","Cattle","Mandera",2002-06-06
"4370.00","Cattle","Mandera",2002-07-07
"3788.00","Cattle","Mandera",2002-08-08
"3739.00","Cattle","Mandera",2002-09-09
"3722.00","Cattle","Mandera",2002-10-10
"3585.00","Cattle","Mandera",2002-11-11
"3211.00","Cattle","Mandera",2002-12-12
"4076.00","Cattle","Mandera",2003-01-01
"4386.00","Cattle","Mandera",2003-02-02
"4485.00","Cattle","Mandera",2003-03-03
"4427.00","Cattle","Mandera",2003-04-04
"4661.00","Cattle","Mandera",2003-05-05
"5205.00","Cattle","Mandera",2003-06-06
"5485.00","Cattle","Mandera",2003-07-07
"4168.00","Cattle","Mandera",2003-08-08
"4085.00","Cattle","Mandera",2003-09-09
"4178.00","Cattle","Mandera",2003-10-10
"4089.00","Cattle","Mandera",2003-11-11
"3511.00","Cattle","Mandera",2003-12-12
"4303.00","Cattle","Mandera",2004-01-01
"4543.00","Cattle","Mandera",2004-02-02
"4537.00","Cattle","Mandera",2004-03-03
"4904.00","Cattle","Mandera",2004-04-04
